Locator,Year,Month,Parameter,Value,Units,AveQ (cfs)
3106,1976,Jul,Fecal Coliform,43,CFU/100ml,
3106,1976,Jul,Nitrite + Nitrate Nitrogen,291.97325,ug/L,
3106,1976,Jul,Temperature,14.95,deg C,
3106,1976,Jul,Total Phosphorus,289.11281443329506,ug/L,
3106,1976,Jul,Total Suspended Solids,6.1,mg/L,
3106,1976,Jul,Turbidity,3.95,NTU,
3106,1976,Jul,"pH, Field",6.699999999999999,pH,
3106,1976,Aug,Ammonia Nitrogen,776.5,ug/L,
3106,1976,Aug,Conductivity,126.5,umhos/cm,
3106,1976,Aug,Dissolved Oxygen,8.25,mg/L,
3106,1976,Aug,Fecal Coliform,923.3333333333334,CFU/100ml,
3106,1976,Aug,Nitrite + Nitrate Nitrogen,313.904,ug/L,
3106,1976,Aug,Temperature,15.233333333333334,deg C,
3106,1976,Aug,Total Phosphorus,444.4179997014203,ug/L,
3106,1976,Aug,Total Suspended Solids,9.899999999999999,mg/L,
3106,1976,Aug,Turbidity,6,NTU,
3106,1976,Aug,"pH, Field",6.85,pH,
3106,1976,Sep,Ammonia Nitrogen,1180,ug/L,
3106,1976,Sep,Conductivity,112.5,umhos/cm,
3106,1976,Sep,Dissolved Oxygen,8.65,mg/L,
3106,1976,Sep,Fecal Coliform,108.5,CFU/100ml,
3106,1976,Sep,Nitrite + Nitrate Nitrogen,191.57915000000003,ug/L,
3106,1976,Sep,Temperature,15.7,deg C,
3106,1976,Sep,Total Phosphorus,402.11407218281164,ug/L,
3106,1976,Sep,Total Suspended Solids,5,mg/L,
3106,1976,Sep,Turbidity,2.4,NTU,
3106,1976,Sep,"pH, Field",7.3,pH,
3106,1976,Oct,Ammonia Nitrogen,951,ug/L,
3106,1976,Oct,Conductivity,125,umhos/cm,
3106,1976,Oct,Dissolved Oxygen,8.899999999999999,mg/L,
3106,1976,Oct,Fecal Coliform,43.5,CFU/100ml,
3106,1976,Oct,Nitrite + Nitrate Nitrogen,424.0451,ug/L,
3106,1976,Oct,Temperature,12.2,deg C,
3106,1976,Oct,Total Phosphorus,1179.0191217641452,ug/L,
3106,1976,Oct,Total Suspended Solids,6.05,mg/L,
3106,1976,Oct,Turbidity,2.9000000000000004,NTU,
3106,1976,Oct,"pH, Field",6.95,pH,
3106,1976,Nov,Ammonia Nitrogen,517.5,ug/L,
3106,1976,Nov,Conductivity,107.5,umhos/cm,
3106,1976,Nov,Dissolved Oxygen,11.2,mg/L,
3106,1976,Nov,Fecal Coliform,36.5,CFU/100ml,
3106,1976,Nov,Nitrite + Nitrate Nitrogen,246.6497,ug/L,
3106,1976,Nov,Temperature,6.75,deg C,
3106,1976,Nov,Total Phosphorus,192.60687326999,ug/L,
3106,1976,Nov,Total Suspended Solids,2.9,mg/L,
3106,1976,Nov,Turbidity,2.1,NTU,
3106,1976,Nov,"pH, Field",7.35,pH,
3106,1976,Dec,Ammonia Nitrogen,171,ug/L,
3106,1976,Dec,Conductivity,68.5,umhos/cm,
3106,1976,Dec,Dissolved Oxygen,11.45,mg/L,
3106,1976,Dec,Fecal Coliform,91,CFU/100ml,
3106,1976,Dec,Nitrite + Nitrate Nitrogen,358.2528500000001,ug/L,
3106,1976,Dec,Temperature,5.949999999999999,deg C,
3106,1976,Dec,Total Phosphorus,166.0972121214582,ug/L,
3106,1976,Dec,Total Suspended Solids,37,mg/L,
3106,1976,Dec,Turbidity,13.9,NTU,
3106,1976,Dec,"pH, Field",6.8,pH,
3106,1977,Jan,Ammonia Nitrogen,697,ug/L,
3106,1977,Jan,Conductivity,128,umhos/cm,
3106,1977,Jan,Dissolved Oxygen,12.65,mg/L,
3106,1977,Jan,Fecal Coliform,20,CFU/100ml,
3106,1977,Jan,Nitrite + Nitrate Nitrogen,381.64565000000005,ug/L,
3106,1977,Jan,Temperature,3.15,deg C,
3106,1977,Jan,Total Phosphorus,103.9190496672596,ug/L,
3106,1977,Jan,Total Suspended Solids,7,mg/L,
3106,1977,Jan,Turbidity,3.65,NTU,
3106,1977,Jan,"pH, Field",7.050000000000001,pH,
3106,1977,Feb,Ammonia Nitrogen,625.5,ug/L,
3106,1977,Feb,Conductivity,114,umhos/cm,
3106,1977,Feb,Dissolved Oxygen,11.25,mg/L,
3106,1977,Feb,Fecal Coliform,49.5,CFU/100ml,
3106,1977,Feb,Nitrite + Nitrate Nitrogen,366.5378,ug/L,
3106,1977,Feb,Temperature,6.4,deg C,
3106,1977,Feb,Total Phosphorus,198.3325363634704,ug/L,
3106,1977,Feb,Total Suspended Solids,5.1,mg/L,
3106,1977,Feb,Turbidity,2.4000000000000004,NTU,
3106,1977,Feb,"pH, Field",6.65,pH,
3106,1977,Mar,Ammonia Nitrogen,586.5,ug/L,
3106,1977,Mar,Conductivity,118,umhos/cm,
3106,1977,Mar,Dissolved Oxygen,10.9,mg/L,
3106,1977,Mar,Fecal Coliform,661.5,CFU/100ml,
3106,1977,Mar,Nitrite + Nitrate Nitrogen,466.44455,ug/L,
3106,1977,Mar,Temperature,7.5,deg C,
3106,1977,Mar,Total Phosphorus,225.294929459916,ug/L,
3106,1977,Mar,Total Suspended Solids,10.1,mg/L,
3106,1977,Mar,Turbidity,11,NTU,
3106,1977,Mar,"pH, Field",6.45,pH,
3106,1977,Apr,Ammonia Nitrogen,467,ug/L,
3106,1977,Apr,Conductivity,81,umhos/cm,
3106,1977,Apr,Dissolved Oxygen,11.350000000000001,mg/L,
3106,1977,Apr,Fecal Coliform,20,CFU/100ml,
3106,1977,Apr,Nitrite + Nitrate Nitrogen,230.56715000000003,ug/L,
3106,1977,Apr,Temperature,9.25,deg C,
3106,1977,Apr,Total Phosphorus,176.91928001468125,ug/L,
3106,1977,Apr,Total Suspended Solids,6.3,mg/L,
3106,1977,Apr,Turbidity,2.05,NTU,
3106,1977,Apr,"pH, Field",7.9,pH,
3106,1977,May,Ammonia Nitrogen,981,ug/L,
3106,1977,May,Conductivity,139.5,umhos/cm,
3106,1977,May,Dissolved Oxygen,8.95,mg/L,
3106,1977,May,Fecal Coliform,160,CFU/100ml,
3106,1977,May,Nitrite + Nitrate Nitrogen,276.8654,ug/L,
3106,1977,May,Temperature,10.850000000000001,deg C,
3106,1977,May,Total Phosphorus,368.35018086353773,ug/L,
3106,1977,May,Total Suspended Solids,6.5,mg/L,
3106,1977,May,Turbidity,3.2,NTU,
3106,1977,May,"pH, Field",7.15,pH,
3106,1977,Jun,Ammonia Nitrogen,373.5,ug/L,
3106,1977,Jun,Conductivity,115.5,umhos/cm,
3106,1977,Jun,Dissolved Oxygen,8.8,mg/L,
3106,1977,Jun,Fecal Coliform,36,CFU/100ml,
3106,1977,Jun,Nitrite + Nitrate Nitrogen,221.79485,ug/L,
3106,1977,Jun,Temperature,15.25,deg C,
3106,1977,Jun,Total Phosphorus,197.41098860679847,ug/L,
3106,1977,Jun,Total Suspended Solids,4.4,mg/L,
3106,1977,Jun,Turbidity,1.95,NTU,
3106,1977,Jun,"pH, Field",7.300000000000001,pH,
3106,1977,Jul,Ammonia Nitrogen,946,ug/L,
3106,1977,Jul,Conductivity,178,umhos/cm,
3106,1977,Jul,Dissolved Oxygen,8.45,mg/L,
3106,1977,Jul,Fecal Coliform,144,CFU/100ml,
3106,1977,Jul,Nitrite + Nitrate Nitrogen,359.71489999999994,ug/L,
3106,1977,Jul,Temperature,15.2,deg C,
3106,1977,Jul,Total Phosphorus,421.4695487566728,ug/L,
3106,1977,Jul,Total Suspended Solids,4.15,mg/L,
3106,1977,Jul,Turbidity,2.45,NTU,
3106,1977,Jul,"pH, Field",7.05,pH,
3106,1977,Aug,Ammonia Nitrogen,844,ug/L,
3106,1977,Aug,Conductivity,174.5,umhos/cm,
3106,1977,Aug,Dissolved Oxygen,7.15,mg/L,
3106,1977,Aug,Fecal Coliform,177,CFU/100ml,
3106,1977,Aug,Nitrite + Nitrate Nitrogen,367.02515,ug/L,
3106,1977,Aug,Temperature,19.65,deg C,
3106,1977,Aug,Total Phosphorus,432.2432479463744,ug/L,
3106,1977,Aug,Total Suspended Solids,3.65,mg/L,
3106,1977,Aug,Turbidity,2.45,NTU,
3106,1977,Aug,"pH, Field",6.9,pH,
3106,1977,Sep,Ammonia Nitrogen,754,ug/L,
3106,1977,Sep,Conductivity,128.5,umhos/cm,
3106,1977,Sep,Dissolved Oxygen,9.05,mg/L,
3106,1977,Sep,Fecal Coliform,62,CFU/100ml,
3106,1977,Sep,Nitrite + Nitrate Nitrogen,193.52855000000002,ug/L,
3106,1977,Sep,Temperature,14.100000000000001,deg C,
3106,1977,Sep,Total Phosphorus,376.7986878847727,ug/L,
3106,1977,Sep,Total Suspended Solids,8.8,mg/L,
3106,1977,Sep,Turbidity,2.3499999999999996,NTU,
3106,1977,Sep,"pH, Field",6.9,pH,
3106,1977,Oct,Ammonia Nitrogen,611,ug/L,
3106,1977,Oct,Conductivity,101.5,umhos/cm,
3106,1977,Oct,Dissolved Oxygen,10.1,mg/L,
3106,1977,Oct,Fecal Coliform,195,CFU/100ml,
3106,1977,Oct,Nitrite + Nitrate Nitrogen,258.0212,ug/L,
3106,1977,Oct,Temperature,10.6,deg C,
3106,1977,Oct,Total Phosphorus,291.33850671407953,ug/L,
3106,1977,Oct,Total Suspended Solids,4.7,mg/L,
3106,1977,Oct,Turbidity,2.25,NTU,
3106,1977,Oct,"pH, Field",6.9,pH,
3106,1977,Nov,Ammonia Nitrogen,313.5,ug/L,
3106,1977,Nov,Conductivity,67.5,umhos/cm,
3106,1977,Nov,Dissolved Oxygen,12.35,mg/L,
3106,1977,Nov,Fecal Coliform,143,CFU/100ml,
3106,1977,Nov,Nitrite + Nitrate Nitrogen,280.7642,ug/L,
3106,1977,Nov,Temperature,4,deg C,
3106,1977,Nov,Total Phosphorus,165.84658638894024,ug/L,
3106,1977,Nov,Total Suspended Solids,57,mg/L,
3106,1977,Nov,Turbidity,18.15,NTU,
3106,1977,Nov,"pH, Field",7.15,pH,
3106,1977,Dec,Ammonia Nitrogen,340.5,ug/L,
3106,1977,Dec,Conductivity,69.5,umhos/cm,
3106,1977,Dec,Dissolved Oxygen,11.9,mg/L,
3106,1977,Dec,Fecal Coliform,74.5,CFU/100ml,
3106,1977,Dec,Nitrite + Nitrate Nitrogen,355.81610000000006,ug/L,
3106,1977,Dec,Temperature,5,deg C,
3106,1977,Dec,Total Phosphorus,371.8665114731587,ug/L,
3106,1977,Dec,Total Suspended Solids,193.75,mg/L,
3106,1977,Dec,Turbidity,166.15,NTU,
3106,1977,Dec,"pH, Field",6.65,pH,
3106,1978,Jan,Ammonia Nitrogen,480,ug/L,
3106,1978,Jan,Conductivity,95,umhos/cm,
3106,1978,Jan,Dissolved Oxygen,11.4,mg/L,
3106,1978,Jan,Fecal Coliform,112,CFU/100ml,
3106,1978,Jan,Nitrite + Nitrate Nitrogen,588.28205,ug/L,
3106,1978,Jan,Temperature,5.55,deg C,
3106,1978,Jan,Total Phosphorus,140.87150228120245,ug/L,
3106,1978,Jan,Total Suspended Solids,27.7,mg/L,
3106,1978,Jan,Turbidity,8.4,NTU,
3106,1978,Jan,"pH, Field",6.5,pH,
3106,1978,Feb,Ammonia Nitrogen,496,ug/L,
3106,1978,Feb,Conductivity,133,umhos/cm,
3106,1978,Feb,Dissolved Oxygen,11,mg/L,
3106,1978,Feb,Fecal Coliform,81.5,CFU/100ml,
3106,1978,Feb,Nitrite + Nitrate Nitrogen,435.74150000000003,ug/L,
3106,1978,Feb,Temperature,7.9,deg C,
3106,1978,Feb,Total Phosphorus,155.2534549081345,ug/L,
3106,1978,Feb,Total Suspended Solids,10,mg/L,
3106,1978,Feb,Turbidity,3.5999999999999996,NTU,
3106,1978,Feb,"pH, Field",6.9,pH,
3106,1978,Mar,Ammonia Nitrogen,510,ug/L,
3106,1978,Mar,Conductivity,87,umhos/cm,
3106,1978,Mar,Dissolved Oxygen,11.2,mg/L,
3106,1978,Mar,Fecal Coliform,73,CFU/100ml,
3106,1978,Mar,Nitrite + Nitrate Nitrogen,271.0172,ug/L,
3106,1978,Mar,Temperature,8.4,deg C,
3106,1978,Mar,Total Phosphorus,203.39419005802074,ug/L,
3106,1978,Mar,Total Suspended Solids,42,mg/L,
3106,1978,Mar,Turbidity,12.85,NTU,
3106,1978,Mar,"pH, Field",6.8,pH,
3106,1978,Apr,Ammonia Nitrogen,526.5,ug/L,
3106,1978,Apr,Conductivity,110.5,umhos/cm,
3106,1978,Apr,Dissolved Oxygen,9.649999999999999,mg/L,
3106,1978,Apr,Fecal Coliform,239,CFU/100ml,
3106,1978,Apr,Nitrite + Nitrate Nitrogen,234.46595,ug/L,
3106,1978,Apr,Temperature,10.8,deg C,
3106,1978,Apr,Total Phosphorus,1126.5116909657022,ug/L,
3106,1978,Apr,Total Suspended Solids,4.4,mg/L,
3106,1978,Apr,Turbidity,2.6500000000000004,NTU,
3106,1978,Apr,"pH, Field",6.75,pH,
3106,1978,May,Ammonia Nitrogen,722,ug/L,
3106,1978,May,Conductivity,145,umhos/cm,
3106,1978,May,Dissolved Oxygen,9.1,mg/L,
3106,1978,May,Fecal Coliform,58.5,CFU/100ml,
3106,1978,May,Nitrite + Nitrate Nitrogen,295.38469999999995,ug/L,
3106,1978,May,Temperature,12.2,deg C,
3106,1978,May,Total Phosphorus,248.35415523884348,ug/L,
3106,1978,May,Total Suspended Solids,3.9,mg/L,
3106,1978,May,Turbidity,2.2,NTU,
3106,1978,May,"pH, Field",7,pH,
3106,1978,Jun,Ammonia Nitrogen,777.5,ug/L,
3106,1978,Jun,Conductivity,125.5,umhos/cm,
3106,1978,Jun,Dissolved Oxygen,8.65,mg/L,
3106,1978,Jun,Fecal Coliform,94,CFU/100ml,
3106,1978,Jun,Nitrite + Nitrate Nitrogen,233.97860000000003,ug/L,
3106,1978,Jun,Temperature,15.25,deg C,
3106,1978,Jun,Total Phosphorus,264.0763354182384,ug/L,
3106,1978,Jun,Total Suspended Solids,7.45,mg/L,
3106,1978,Jun,Turbidity,5.65,NTU,
3106,1978,Jun,"pH, Field",6.8,pH,
3106,1978,Jul,Ammonia Nitrogen,1043.5,ug/L,
3106,1978,Jul,Conductivity,159,umhos/cm,
3106,1978,Jul,Dissolved Oxygen,8,mg/L,
3106,1978,Jul,Fecal Coliform,133,CFU/100ml,
3106,1978,Jul,Nitrite + Nitrate Nitrogen,331.93594999999993,ug/L,
3106,1978,Jul,Temperature,17.05,deg C,
3106,1978,Jul,Total Phosphorus,426.99819204086816,ug/L,
3106,1978,Jul,Total Suspended Solids,5.1,mg/L,
3106,1978,Jul,Turbidity,3.8,NTU,
3106,1978,Jul,"pH, Field",7.2,pH,
3106,1978,Aug,Ammonia Nitrogen,1115,ug/L,
3106,1978,Aug,Conductivity,193.5,umhos/cm,
3106,1978,Aug,Dissolved Oxygen,7.7,mg/L,
3106,1978,Aug,Fecal Coliform,450,CFU/100ml,
3106,1978,Aug,Nitrite + Nitrate Nitrogen,283.20095,ug/L,
3106,1978,Aug,Temperature,17.9,deg C,
3106,1978,Aug,Total Phosphorus,660.647123967578,ug/L,
3106,1978,Aug,Total Suspended Solids,6.15,mg/L,
3106,1978,Aug,Turbidity,3.55,NTU,
3106,1978,Aug,"pH, Field",7.4,pH,
3106,1978,Sep,Ammonia Nitrogen,609,ug/L,
3106,1978,Sep,Conductivity,148.5,umhos/cm,
3106,1978,Sep,Dissolved Oxygen,8.75,mg/L,
3106,1978,Sep,Fecal Coliform,128.5,CFU/100ml,
3106,1978,Sep,Nitrite + Nitrate Nitrogen,261.2702,ug/L,
3106,1978,Sep,Temperature,14,deg C,
3106,1978,Sep,Total Phosphorus,307.7992706449679,ug/L,
3106,1978,Sep,Total Suspended Solids,11.85,mg/L,
3106,1978,Sep,Turbidity,4.300000000000001,NTU,
3106,1978,Sep,"pH, Field",6.949999999999999,pH,
3106,1978,Oct,Ammonia Nitrogen,1153,ug/L,
3106,1978,Oct,Conductivity,1071,umhos/cm,
3106,1978,Oct,Dissolved Oxygen,9.35,mg/L,
3106,1978,Oct,Fecal Coliform,53.5,CFU/100ml,
3106,1978,Oct,Nitrite + Nitrate Nitrogen,292.94795,ug/L,
3106,1978,Oct,Temperature,11.7,deg C,
3106,1978,Oct,Total Phosphorus,448.03126681377165,ug/L,
3106,1978,Oct,Total Suspended Solids,5.35,mg/L,
3106,1978,Oct,Turbidity,2.75,NTU,
3106,1978,Oct,"pH, Field",6.9,pH,
3106,1978,Nov,Ammonia Nitrogen,376,ug/L,
3106,1978,Nov,Conductivity,81,umhos/cm,
3106,1978,Nov,Dissolved Oxygen,11.8,mg/L,
3106,1978,Nov,Fecal Coliform,124.5,CFU/100ml,
3106,1978,Nov,Nitrite + Nitrate Nitrogen,362.15165,ug/L,
3106,1978,Nov,Temperature,5.85,deg C,
3106,1978,Nov,Total Phosphorus,155.2827665578692,ug/L,
3106,1978,Nov,Total Suspended Solids,14.15,mg/L,
3106,1978,Nov,Turbidity,6.7,NTU,
3106,1978,Nov,"pH, Field",7.050000000000001,pH,
3106,1978,Dec,Ammonia Nitrogen,427,ug/L,
3106,1978,Dec,Conductivity,110.5,umhos/cm,
3106,1978,Dec,Dissolved Oxygen,12,mg/L,
3106,1978,Dec,Fecal Coliform,80,CFU/100ml,
3106,1978,Dec,Nitrite + Nitrate Nitrogen,433.7921,ug/L,
3106,1978,Dec,Temperature,4.9,deg C,
3106,1978,Dec,Total Phosphorus,177.4584369860434,ug/L,
3106,1978,Dec,Total Suspended Solids,28.4,mg/L,
3106,1978,Dec,Turbidity,17.75,NTU,
3106,1978,Dec,"pH, Field",7.15,pH,
3106,1979,Jan,Ammonia Nitrogen,305.5,ug/L,
3106,1979,Jan,Conductivity,95.5,umhos/cm,
3106,1979,Jan,Dissolved Oxygen,12,mg/L,
3106,1979,Jan,Fecal Coliform,245,CFU/100ml,
3106,1979,Jan,Nitrite + Nitrate Nitrogen,604.5955,ug/L,
3106,1979,Jan,Temperature,3.9,deg C,
3106,1979,Jan,Total Phosphorus,151.28761835313074,ug/L,
3106,1979,Jan,Total Suspended Solids,20.5,mg/L,
3106,1979,Jan,Turbidity,45.55,NTU,
3106,1979,Jan,"pH, Field",7.25,pH,
3106,1979,Feb,Ammonia Nitrogen,170,ug/L,
3106,1979,Feb,Conductivity,76,umhos/cm,
3106,1979,Feb,Dissolved Oxygen,11.9,mg/L,
3106,1979,Feb,Fecal Coliform,72,CFU/100ml,
3106,1979,Feb,Nitrite + Nitrate Nitrogen,548.31935,ug/L,
3106,1979,Feb,Temperature,4.9,deg C,
3106,1979,Feb,Total Phosphorus,108.61495618498071,ug/L,
3106,1979,Feb,Total Suspended Solids,48.75,mg/L,
3106,1979,Feb,Turbidity,20.15,NTU,
3106,1979,Feb,"pH, Field",9.2,pH,
3106,1979,Mar,Ammonia Nitrogen,309.5,ug/L,
3106,1979,Mar,Conductivity,72,umhos/cm,
3106,1979,Mar,Dissolved Oxygen,11.85,mg/L,
3106,1979,Mar,Fecal Coliform,199.5,CFU/100ml,
3106,1979,Mar,Nitrite + Nitrate Nitrogen,387.00649999999996,ug/L,
3106,1979,Mar,Temperature,7.9,deg C,
3106,1979,Mar,Total Phosphorus,165.87432083327832,ug/L,
3106,1979,Mar,Total Suspended Solids,61.5,mg/L,
3106,1979,Mar,Turbidity,24.25,NTU,
3106,1979,Mar,"pH, Field",7.1,pH,
3106,1979,Apr,Ammonia Nitrogen,173.5,ug/L,
3106,1979,Apr,Conductivity,70,umhos/cm,
3106,1979,Apr,Dissolved Oxygen,10.25,mg/L,
3106,1979,Apr,Fecal Coliform,85.5,CFU/100ml,
3106,1979,Apr,Nitrite + Nitrate Nitrogen,218.3834,ug/L,
3106,1979,Apr,Temperature,8.85,deg C,
3106,1979,Apr,Total Phosphorus,73.91300769838506,ug/L,
3106,1979,Apr,Total Suspended Solids,7.35,mg/L,
3106,1979,Apr,Turbidity,3.5,NTU,
3106,1979,Apr,"pH, Field",7.25,pH,
3106,1979,May,Ammonia Nitrogen,607.5,ug/L,
3106,1979,May,Conductivity,94,umhos/cm,
3106,1979,May,Dissolved Oxygen,9.85,mg/L,
3106,1979,May,Fecal Coliform,47,CFU/100ml,
3106,1979,May,Nitrite + Nitrate Nitrogen,166.7243,ug/L,
3106,1979,May,Temperature,11.7,deg C,
3106,1979,May,Total Phosphorus,189.8144252745807,ug/L,
3106,1979,May,Total Suspended Solids,7.95,mg/L,
3106,1979,May,Turbidity,7.5,NTU,
3106,1979,May,"pH, Field",7.1,pH,
3106,1979,Jun,Ammonia Nitrogen,393.5,ug/L,
3106,1979,Jun,Conductivity,197.5,umhos/cm,
3106,1979,Jun,Dissolved Oxygen,8.4,mg/L,
3106,1979,Jun,Fecal Coliform,118.5,CFU/100ml,
3106,1979,Jun,Nitrite + Nitrate Nitrogen,200.83880000000002,ug/L,
3106,1979,Jun,Temperature,14.1,deg C,
3106,1979,Jun,Total Phosphorus,294.8733252679438,ug/L,
3106,1979,Jun,Total Suspended Solids,6.4,mg/L,
3106,1979,Jun,Turbidity,3.1,NTU,
3106,1979,Jun,"pH, Field",7.25,pH,
3106,1979,Jul,Ammonia Nitrogen,1535,ug/L,
3106,1979,Jul,Conductivity,182,umhos/cm,
3106,1979,Jul,Dissolved Oxygen,8.05,mg/L,
3106,1979,Jul,Fecal Coliform,323,CFU/100ml,
3106,1979,Jul,Nitrite + Nitrate Nitrogen,333.398,ug/L,
3106,1979,Jul,Temperature,16.9,deg C,
3106,1979,Jul,Total Phosphorus,650.3390615700101,ug/L,
3106,1979,Jul,Total Suspended Solids,7.6,mg/L,
3106,1979,Jul,Turbidity,2.7,NTU,
3106,1979,Jul,"pH, Field",7.1,pH,
3106,1979,Aug,Ammonia Nitrogen,1920,ug/L,
3106,1979,Aug,Conductivity,405,umhos/cm,
3106,1979,Aug,Dissolved Oxygen,7.449999999999999,mg/L,
3106,1979,Aug,Fecal Coliform,110,CFU/100ml,
3106,1979,Aug,Nitrite + Nitrate Nitrogen,302.2076,ug/L,
3106,1979,Aug,Temperature,18.3,deg C,
3106,1979,Aug,Total Phosphorus,920.6379677484324,ug/L,
3106,1979,Aug,Total Suspended Solids,3.6,mg/L,
3106,1979,Aug,Turbidity,2.9,NTU,
3106,1979,Aug,"pH, Field",7.35,pH,
3106,1979,Sep,Ammonia Nitrogen,1620,ug/L,
3106,1979,Sep,Conductivity,186.5,umhos/cm,
3106,1979,Sep,Dissolved Oxygen,8.3,mg/L,
3106,1979,Sep,Fecal Coliform,1010,CFU/100ml,
3106,1979,Sep,Nitrite + Nitrate Nitrogen,339.73355,ug/L,
3106,1979,Sep,Temperature,15.2,deg C,
3106,1979,Sep,Total Phosphorus,823.6179538691824,ug/L,
3106,1979,Sep,Total Suspended Solids,15.6,mg/L,
3106,1979,Sep,Turbidity,5,NTU,
3106,1979,Sep,"pH, Field",7.35,pH,
3106,1979,Oct,Ammonia Nitrogen,3470,ug/L,
3106,1979,Oct,Conductivity,272.5,umhos/cm,
3106,1979,Oct,Dissolved Oxygen,9.2,mg/L,
3106,1979,Oct,Fecal Coliform,280,CFU/100ml,
3106,1979,Oct,Nitrite + Nitrate Nitrogen,279.7895,ug/L,
3106,1979,Oct,Temperature,12.100000000000001,deg C,
3106,1979,Oct,Total Phosphorus,972.0499564759039,ug/L,
3106,1979,Oct,Total Suspended Solids,6.6,mg/L,
3106,1979,Oct,Turbidity,2.8499999999999996,NTU,
3106,1979,Oct,"pH, Field",7.5,pH,
3106,1979,Nov,Ammonia Nitrogen,1191,ug/L,
3106,1979,Nov,Conductivity,975,umhos/cm,
3106,1979,Nov,Dissolved Oxygen,10.35,mg/L,
3106,1979,Nov,Fecal Coliform,340,CFU/100ml,
3106,1979,Nov,Nitrite + Nitrate Nitrogen,398.7029,ug/L,
3106,1979,Nov,Temperature,8.4,deg C,
3106,1979,Nov,Total Phosphorus,573.9100500804443,ug/L,
3106,1979,Nov,Total Suspended Solids,7.4,mg/L,
3106,1979,Nov,Turbidity,3.35,NTU,
3106,1979,Nov,"pH, Field",8.2,pH,
3106,1979,Dec,Ammonia Nitrogen,242,ug/L,
3106,1979,Dec,Conductivity,41,umhos/cm,
3106,1979,Dec,Dissolved Oxygen,12.100000000000001,mg/L,
3106,1979,Dec,Fecal Coliform,255,CFU/100ml,
3106,1979,Dec,Nitrite + Nitrate Nitrogen,637.5889,ug/L,
3106,1979,Dec,Temperature,6.4,deg C,
3106,1979,Dec,Total Phosphorus,241.49268158472654,ug/L,
3106,1979,Dec,Total Suspended Solids,117,mg/L,
3106,1979,Dec,Turbidity,51.5,NTU,
3106,1979,Dec,"pH, Field",7.1,pH,
3106,1980,Jan,Ammonia Nitrogen,476,ug/L,
3106,1980,Jan,Conductivity,113.5,umhos/cm,
3106,1980,Jan,Dissolved Oxygen,11.4,mg/L,
3106,1980,Jan,Fecal Coliform,160,CFU/100ml,
3106,1980,Jan,Nitrite + Nitrate Nitrogen,749.9615500000001,ug/L,
3106,1980,Jan,Temperature,5.95,deg C,
3106,1980,Jan,Total Phosphorus,208.74700160592747,ug/L,
3106,1980,Jan,Total Suspended Solids,12.2,mg/L,
3106,1980,Jan,Turbidity,35.25,NTU,
3106,1980,Jan,"pH, Field",7,pH,
3106,1980,Feb,Ammonia Nitrogen,542,ug/L,
3106,1980,Feb,Conductivity,99,umhos/cm,
3106,1980,Feb,Dissolved Oxygen,11.25,mg/L,
3106,1980,Feb,Fecal Coliform,410,CFU/100ml,
3106,1980,Feb,Nitrite + Nitrate Nitrogen,550.26875,ug/L,
3106,1980,Feb,Temperature,5.95,deg C,
3106,1980,Feb,Total Phosphorus,264.3256467513813,ug/L,
3106,1980,Feb,Total Suspended Solids,16.05,mg/L,
3106,1980,Feb,Turbidity,6.05,NTU,
3106,1980,Feb,"pH, Field",7.15,pH,
3106,1980,Mar,Ammonia Nitrogen,417.5,ug/L,
3106,1980,Mar,Conductivity,86,umhos/cm,
3106,1980,Mar,Dissolved Oxygen,11.4,mg/L,
3106,1980,Mar,Fecal Coliform,133.5,CFU/100ml,
3106,1980,Mar,Nitrite + Nitrate Nitrogen,453.28610000000003,ug/L,
3106,1980,Mar,Temperature,7.75,deg C,
3106,1980,Mar,Total Phosphorus,208.8385830338152,ug/L,
3106,1980,Mar,Total Suspended Solids,10.65,mg/L,
3106,1980,Mar,Turbidity,6.6,NTU,
3106,1980,Mar,"pH, Field",7.25,pH,
3106,1980,Apr,Ammonia Nitrogen,302.3333333333333,ug/L,
3106,1980,Apr,Conductivity,85,umhos/cm,
3106,1980,Apr,Dissolved Oxygen,11,mg/L,
3106,1980,Apr,Fecal Coliform,183.33333333333334,CFU/100ml,
3106,1980,Apr,Nitrite + Nitrate Nitrogen,273.6164,ug/L,
3106,1980,Apr,Temperature,9.366666666666667,deg C,
3106,1980,Apr,Total Phosphorus,181.84581234581617,ug/L,
3106,1980,Apr,Total Suspended Solids,7.8,mg/L,
3106,1980,Apr,Turbidity,4.8,NTU,
3106,1980,Apr,"pH, Field",7.233333333333333,pH,
3106,1980,May,Ammonia Nitrogen,619.5,ug/L,
3106,1980,May,Conductivity,137,umhos/cm,
3106,1980,May,Dissolved Oxygen,9.5,mg/L,
3106,1980,May,Fecal Coliform,519.5,CFU/100ml,
3106,1980,May,Nitrite + Nitrate Nitrogen,471.80539999999996,ug/L,
3106,1980,May,Temperature,10.8,deg C,
3106,1980,May,Total Phosphorus,305.80262460988916,ug/L,
3106,1980,May,Total Suspended Solids,14.3,mg/L,
3106,1980,May,Turbidity,4.25,NTU,
3106,1980,May,"pH, Field",7.2,pH,
3106,1980,Jun,Ammonia Nitrogen,763.5,ug/L,
3106,1980,Jun,Conductivity,145,umhos/cm,
3106,1980,Jun,Dissolved Oxygen,9.2,mg/L,
